0,NaN,NaN
1e-06,NaN,NaN
2e-06,NaN,NaN
3e-06,NaN,NaN
4e-06,108.59,107.8
5e-06,141.78,139.75
6e-06,165.42,162.69
7e-06,183.48,180.98
8e-06,198.77,195.99
9e-06,211.77,209.31
1e-05,223.25,221.05
1.1e-05,233.82,231.7
1.2e-05,242.52,240.19
1.3e-05,251.01,248.61
1.4e-05,258.27,256.27
1.5e-05,265.01,262.81
1.6e-05,270.82,268.77
1.7e-05,275.84,274.05
1.8e-05,280.19,278.35
1.9e-05,284.23,282.55
2e-05,287.38,285.69
2.1e-05,290.33,288.73
2.2e-05,293,291.64
2.3e-05,295.26,294.33
2.4e-05,297.28,296.37
2.5e-05,298.78,297.69
2.6e-05,299.35,298.41
2.7e-05,299.53,298.73
2.8e-05,299.48,298.86
2.9e-05,299.17,298.74
3e-05,298.65,298.35
3.1e-05,297.47,297.22
3.2e-05,296.35,296.43
3.3e-05,294.41,294.47
3.4e-05,292.39,292.97
3.5e-05,289.63,290.45
3.6e-05,286.67,287.73
3.7e-05,283.34,284.24
3.8e-05,279.22,280.48
3.9e-05,274.75,276.3
4e-05,269.81,271.44
4.1e-05,264.45,266.41
4.2e-05,258.59,260.78
4.3e-05,251.84,254.47
4.4e-05,244.6,247.46
4.5e-05,236.96,239.78
4.6e-05,228.39,231.26
4.7e-05,218.61,222.25
4.8e-05,207.79,211.53
4.9e-05,195.59,199.88
5e-05,181.81,186.22
5.1e-05,165.38,170.23
5.2e-05,146.04,151.3
5.3e-05,121.63,127.05
5.4e-05,87.389,92.723
5.5e-05,21.35,22.724
5.6e-05,54.51,56.846
5.7e-05,69.365,70.345
5.8e-05,81.171,80.274
5.9e-05,90.11,88.152
6e-05,97.152,94.552
6.1e-05,102.39,99.304
6.2e-05,106.05,103.81
6.3e-05,108.26,106.56
6.4e-05,109.91,108.81
6.5e-05,111.52,110.35
6.6e-05,112.13,111.28
6.7e-05,111.89,110.64
6.8e-05,110.22,108.43
6.9e-05,107.21,105.43
7e-05,101.76,100.46
7.1e-05,95.277,94.371
7.2e-05,86.96,87.389
7.3e-05,77.222,79.658
7.4e-05,65.213,69.677
7.5e-05,48.344,54.538
7.6e-05,18.859,22.122
7.7e-05,37.505,36.97
7.8e-05,49.692,50.592
7.9e-05,57.55,58.971
8e-05,63.111,65.761
8.1e-05,67.501,70.785
8.2e-05,69.71,73.588
8.3e-05,70.295,75.297
8.4e-05,70.395,76.194
8.5e-05,69.772,75.851
8.6e-05,68.011,74.647
8.7e-05,65.331,72.558
8.8e-05,60.433,67.621
8.9e-05,53.21,59.595
9e-05,43.296,48.003
9.1e-05,28.505,30.898
9.2e-05,22.297,23.093
9.3e-05,36.416,38.989
9.4e-05,44.004,47.948
9.5e-05,49.134,53.53
9.6e-05,53.415,57.426
9.7e-05,56.026,59.497
9.8e-05,57.207,61.112
9.9e-05,56.88,61.362
0.0001,55.114,59.405
0.000101,51.851,56.419
0.000102,46.733,51.469
0.000103,39.815,44.73
0.000104,30.931,36.374
0.000105,21.148,26.977
0.000106,25.315,32.277
0.000107,31.287,39.371
0.000108,35.398,43.864
0.000109,38.15,46.831
0.00011,40.65,50.187
0.000111,42.055,51.46
0.000112,42.391,50.917
0.000113,41.912,49.323
0.000114,39.805,45.93
0.000115,36.107,40.498
0.000116,34.063,37.88
0.000117,33.319,37.097
0.000118,31.835,36.606
0.000119,31.253,36.362
0.00012,31.797,37.319
0.000121,32.018,37.97
0.000122,31.812,38.155
0.000123,32.205,39.018
0.000124,34.413,41.191
0.000125,35.934,43.119
0.000126,36.647,43.559
0.000127,37.56,44.03
0.000128,38.255,44.209
0.000129,38.406,44.013
0.00013,37.455,42.748
0.000131,35.582,40.909
0.000132,33.607,38.537
0.000133,29.298,34.389
0.000134,26.737,31.795
0.000135,29.553,34.788
0.000136,33.374,39.351
0.000137,37.15,43.372
0.000138,40.347,46.655
0.000139,41.739,47.974
0.00014,42.219,48.061
0.000141,41.827,47.072
0.000142,40.854,45.286
0.000143,38.211,41.784
0.000144,33.439,36.346
0.000145,28.285,31.235
0.000146,28.495,32.16
0.000147,32.293,37.115
0.000148,36.403,41.398
0.000149,39.148,44.089
0.00015,41.228,46.059
0.000151,41.851,46.417
0.000152,41.6,45.517
0.000153,39.736,43.921
0.000154,37.203,40.9
0.000155,33.595,36.578
0.000156,30.078,32.987
0.000157,29.483,33.09
0.000158,32.771,37.159
0.000159,36.28,41.44
0.00016,39.127,44.372
0.000161,40.918,45.852
0.000162,40.01,44.662
0.000163,37.971,42.639
0.000164,35.658,39.182
0.000165,32.525,35.606
0.000166,29.995,33.175
0.000167,31.564,34.993
0.000168,34.322,38.562
0.000169,37.478,41.815
0.00017,38.668,43.385
0.000171,39.353,44.038
0.000172,39.145,43.659
0.000173,37.963,42.343
0.000174,34.744,38.716
0.000175,30.998,34.674
0.000176,28.328,31.604
0.000177,28.841,32.794
0.000178,33.805,38.414
0.000179,39.14,44.275
0.00018,42.563,47.907
0.000181,43.104,48.305
0.000182,42.482,47.481
0.000183,40.6,44.838
0.000184,36.323,39.787
0.000185,31.414,33.393
0.000186,29.061,31.842
0.000187,30.729,33.919
0.000188,33.381,37.019
0.000189,37.015,41.3
0.00019,40.092,44.501
0.000191,41.57,45.71
0.000192,41.671,45.663
0.000193,41.108,44.408
0.000194,38.507,41.877
0.000195,33.394,36.515
0.000196,28.881,31.872
0.000197,30.063,32.966
0.000198,33.641,37.639
0.000199,37.422,41.957
0.0002,39.964,44.511
