0,NaN,NaN
1e-06,NaN,NaN
2e-06,NaN,NaN
3e-06,NaN,NaN
4e-06,99.578,102.55
5e-06,131.35,131.44
6e-06,153.12,152.21
7e-06,170.42,168.91
8e-06,184.71,182.78
9e-06,196.82,194.63
1e-05,207.59,204.99
1.1e-05,216.63,214.05
1.2e-05,224.84,222.16
1.3e-05,232.06,229.11
1.4e-05,238.02,235.45
1.5e-05,243.76,240.93
1.6e-05,248.37,246.11
1.7e-05,252.51,249.96
1.8e-05,256.02,253.51
1.9e-05,258.86,256.59
2e-05,261.28,259.33
2.1e-05,263.56,261.44
2.2e-05,265.26,263.1
2.3e-05,266.77,264.4
2.4e-05,267.23,265.52
2.5e-05,267.24,265.9
2.6e-05,267.04,265.44
2.7e-05,266.6,264.73
2.8e-05,265.21,264
2.9e-05,263.59,262.74
3e-05,261.59,260.81
3.1e-05,259.28,258.51
3.2e-05,256.14,255.93
3.3e-05,252.61,252.75
3.4e-05,248.55,249.4
3.5e-05,244.46,245.42
3.6e-05,239.55,240.72
3.7e-05,234.01,234.97
3.8e-05,227.7,229.48
3.9e-05,220.54,222.81
4e-05,213.03,215.45
4.1e-05,204.21,207.1
4.2e-05,194.52,197.81
4.3e-05,183.6,187.32
4.4e-05,170.75,175.47
4.5e-05,156.09,161.21
4.6e-05,138.66,144.36
4.7e-05,116.53,122.59
4.8e-05,85.71,92.345
4.9e-05,9.289,11.627
5e-05,53.381,52.022
5.1e-05,69.608,68.144
5.2e-05,80.038,78.423
5.3e-05,87.03,86.094
5.4e-05,92.644,91.724
5.5e-05,98.243,96.947
5.6e-05,102.99,100.73
5.7e-05,106.3,103.81
5.8e-05,108.12,105.78
5.9e-05,108.29,106.38
6e-05,107.56,106.36
6.1e-05,105.51,104.81
6.2e-05,102.35,102.62
6.3e-05,97.16,98.702
6.4e-05,91.114,94.091
6.5e-05,84.448,88.753
6.6e-05,75.386,81.512
6.7e-05,65.04,71.636
6.8e-05,50.272,57.859
6.9e-05,22.962,28.768
7e-05,33.638,35.149
7.1e-05,46.09,48.826
7.2e-05,54.396,57.143
7.3e-05,60.597,63.34
7.4e-05,64.961,68.144
7.5e-05,67.822,70.896
7.6e-05,68.036,71.767
7.7e-05,67.705,71.431
7.8e-05,66.015,70.326
7.9e-05,63.194,68.019
8e-05,59.131,64.867
8.1e-05,54.149,60.169
8.2e-05,45.912,52.732
8.3e-05,33.844,39.458
8.4e-05,13.346,15.3
8.5e-05,31.031,33.535
8.6e-05,40.681,43.983
8.7e-05,47.188,50.89
8.8e-05,52.404,55.29
8.9e-05,55.64,58.33
9e-05,56.931,60.487
9.1e-05,57.347,60.913
9.2e-05,55.929,59.992
9.3e-05,53.402,57.295
9.4e-05,48.814,53.477
9.5e-05,41.812,46.719
9.6e-05,31.907,36.777
9.7e-05,17.873,22.169
9.8e-05,24.16,28.535
9.9e-05,32.357,38.724
0.0001,37.867,45.185
0.000101,41.942,49.938
0.000102,44.665,52.338
0.000103,46.212,53.13
0.000104,46.05,52.217
0.000105,44.619,50.114
0.000106,41.914,46.49
0.000107,37.822,41.308
0.000108,31.433,34.624
0.000109,23.646,27.868
0.00011,24.652,29.797
0.000111,29.934,36.147
0.000112,32.24,39.302
0.000113,33.62,40.701
0.000114,34.945,42.107
0.000115,34.489,41.207
0.000116,34.044,39.789
0.000117,33.594,39.025
0.000118,34.177,39.202
0.000119,34.259,39.394
0.00012,32.936,38.129
0.000121,30.324,35.856
0.000122,27.289,33.16
0.000123,25.804,32.065
0.000124,25.772,32.448
0.000125,27.975,34.289
0.000126,30.693,37.317
0.000127,33.352,40.145
0.000128,35.033,42.216
0.000129,35.872,43.477
0.00013,35.412,42.591
0.000131,34.229,41.039
0.000132,32.615,38.162
0.000133,29.502,33.876
0.000134,26.393,30.46
0.000135,26.662,31.623
0.000136,29.128,34.618
0.000137,30.652,36.488
0.000138,32.677,38.56
0.000139,32.895,39.661
0.00014,33.901,40.295
0.000141,33.671,39.452
0.000142,33.032,38.761
0.000143,31.973,37.071
0.000144,29.644,34.994
0.000145,28.628,33.826
0.000146,28.022,33.53
0.000147,28.391,34.016
0.000148,29.626,35.219
0.000149,29.941,35.898
0.00015,29.906,36.108
0.000151,30.072,36.201
0.000152,30.717,36.697
0.000153,31.558,37.367
0.000154,31.847,37.862
0.000155,31.053,36.971
0.000156,29.62,35.566
0.000157,28.771,34.108
0.000158,28.399,34.147
0.000159,29.116,34.62
0.00016,29.557,35.076
0.000161,29.012,34.854
0.000162,29.153,35.315
0.000163,29.646,35.46
0.000164,30.616,36.494
0.000165,31.322,37.661
0.000166,31.32,37.38
0.000167,30.963,36.63
0.000168,29.553,35.271
0.000169,28.806,34.161
0.00017,27.348,33.172
0.000171,27.816,33.417
0.000172,29.734,35.236
0.000173,30.57,36.304
0.000174,30.992,37.276
0.000175,31.247,37.596
0.000176,30.575,36.665
0.000177,29.779,36.115
0.000178,29.279,35.095
0.000179,28.676,34.283
0.00018,28.841,34.911
0.000181,29.719,35.243
0.000182,30.179,35.858
0.000183,30.189,35.992
0.000184,30.396,36.136
0.000185,30.387,36.219
0.000186,29.649,35.808
0.000187,29.768,35.72
0.000188,29.852,35.737
0.000189,30.09,36.041
0.00019,30.188,36.07
0.000191,29.915,35.893
0.000192,29.581,35.237
0.000193,29.43,35.109
0.000194,29.753,35.655
0.000195,29.701,35.62
0.000196,30.047,35.838
0.000197,30.523,36.567
0.000198,31.011,37.209
0.000199,30.66,37.018
0.0002,29.786,35.747
