0.000203,28.563,28.973
0.000204,29.156,29.443
0.000205,30.037,30.63
0.000206,29.828,30.555
0.000207,29.776,30.375
0.000208,29.344,29.573
0.000209,27.677,27.679
0.00021,25.651,26.44
0.000211,25.38,26.363
0.000212,25.09,25.602
0.000213,26.505,26.865
0.000214,27.861,28.216
0.000215,29.282,29.903
0.000216,31.008,31.829
0.000217,31.42,31.917
0.000218,30.852,31.74
0.000219,29.469,29.801
0.00022,27.606,27.799
0.000221,23.705,24.421
0.000222,23.296,24.803
0.000223,26.241,26.549
0.000224,28.848,29.34
0.000225,30.508,31.345
0.000226,31.897,32.059
0.000227,31.398,32.314
0.000228,30,30.579
0.000229,28.114,27.835
0.00023,25.3,25.757
0.000231,24.484,24.608
0.000232,26.185,27.113
0.000233,27.074,27.595
0.000234,28.789,28.834
0.000235,29.885,30.135
0.000236,29.729,30.012
0.000237,28.368,28.782
0.000238,27.727,27.671
0.000239,27.64,27.526
0.00024,27.446,27.667
0.000241,27.584,27.581
0.000242,27.693,27.863
0.000243,28.061,27.894
0.000244,27.372,27.452
0.000245,26.982,28.162
0.000246,26.947,27.276
0.000247,27.689,27.977
0.000248,28.669,29.166
0.000249,29.153,29.302
0.00025,28.843,29.022
0.000251,29.145,29.31
0.000252,28.06,28.461
0.000253,26.827,27.284
0.000254,25.588,26.061
0.000255,25.751,26.982
