0,NaN,NaN
1e-06,NaN,NaN
2e-06,NaN,NaN
3e-06,NaN,NaN
4e-06,107.16,106.57
5e-06,139.9,138.49
6e-06,162.85,161.34
7e-06,180.57,179.18
8e-06,195.43,193.94
9e-06,208.37,207.32
1e-05,220.14,218.83
1.1e-05,230.26,229.06
1.2e-05,239.46,238.14
1.3e-05,247.28,246.22
1.4e-05,254.73,253.42
1.5e-05,261.16,259.84
1.6e-05,266.89,265.82
1.7e-05,272.1,270.84
1.8e-05,276.01,275.15
1.9e-05,279.86,278.66
2e-05,283.29,282.05
2.1e-05,286.16,285.11
2.2e-05,288.75,287.18
2.3e-05,290.78,289.52
2.4e-05,292.63,291.41
2.5e-05,294,292.42
2.6e-05,294.71,293.34
2.7e-05,294.74,293.7
2.8e-05,294.86,293.71
2.9e-05,294.33,293.06
3e-05,293.8,292.37
3.1e-05,292.55,291.15
3.2e-05,290.77,290.02
3.3e-05,289.17,287.9
3.4e-05,286.64,285.93
3.5e-05,284.11,283.2
3.6e-05,280.87,280.05
3.7e-05,277.28,276.55
3.8e-05,273.31,272.75
3.9e-05,268.26,267.62
4e-05,262.57,262.41
4.1e-05,257.05,256.77
4.2e-05,250.93,250.62
4.3e-05,244.14,244.15
4.4e-05,236.79,236.82
4.5e-05,228.3,229.06
4.6e-05,218.88,219.63
4.7e-05,208.01,209.06
4.8e-05,195.82,197.37
4.9e-05,181.94,183.86
5e-05,166.2,168.38
5.1e-05,147.19,150.05
5.2e-05,123.28,126.79
5.3e-05,89.43,92.61
5.4e-05,22.106,18.854
5.5e-05,57.355,55.592
5.6e-05,72.825,71.313
5.7e-05,83.161,81.093
5.8e-05,90.364,89.443
5.9e-05,95.363,96.142
6e-05,100.24,102.45
6.1e-05,103.84,107.65
6.2e-05,106.19,111.13
6.3e-05,107.68,112.73
6.4e-05,109.05,114.11
6.5e-05,108.85,114.09
6.6e-05,108.38,113.73
6.7e-05,106.4,111.87
6.8e-05,101.94,108.26
6.9e-05,96.428,102.76
7e-05,89.661,95.967
7.1e-05,80.967,86.715
7.2e-05,71.222,75.958
7.3e-05,59.861,63.138
7.4e-05,41.748,44.392
7.5e-05,18.341,19.728
7.6e-05,39.443,43.29
7.7e-05,48.488,53.589
7.8e-05,54.114,58.897
7.9e-05,57.773,62.923
8e-05,60.924,65.868
8.1e-05,63.05,68.611
8.2e-05,63.73,69.807
8.3e-05,63.501,69.682
8.4e-05,61.934,68.005
8.5e-05,59.518,65.696
8.6e-05,55.298,61.919
8.7e-05,50.526,56.823
8.8e-05,41.826,48.344
8.9e-05,27.364,33.596
9e-05,18.599,25.043
9.1e-05,32.624,41.463
9.2e-05,40.273,50.324
9.3e-05,46.743,56.154
9.4e-05,51.875,61.182
9.5e-05,56.2,63.814
9.6e-05,57.837,65.389
9.7e-05,58.17,64.549
9.8e-05,56.73,62.376
9.9e-05,53.44,58.243
0.0001,48.791,52.916
0.000101,42.479,46.499
0.000102,33.796,37.165
0.000103,20.507,25.502
0.000104,23.867,30.799
0.000105,33.334,41.112
0.000106,39.745,48.55
0.000107,44.056,52.554
0.000108,46.538,55.299
0.000109,48.137,56.381
0.00011,48.04,55.32
0.000111,46.529,52.96
0.000112,44.367,49.437
0.000113,40.457,44.824
0.000114,34.865,38.506
0.000115,28.161,32.579
0.000116,24.667,30.815
0.000117,29.067,35.453
0.000118,32.998,39.746
0.000119,35.067,42.612
0.00012,35.394,44.689
0.000121,35.493,44.511
0.000122,35.13,44.074
0.000123,34.602,43.32
0.000124,35.384,43.132
0.000125,34.608,42.022
0.000126,33.115,40.51
0.000127,32.904,40.313
0.000128,32.604,40.046
0.000129,32.286,40.091
0.00013,31.268,40.002
0.000131,31.166,40.343
0.000132,29.654,38.892
0.000133,28.682,37.654
0.000134,29.301,38.104
0.000135,31.15,40.978
0.000136,34.206,44.059
0.000137,36.847,47.063
0.000138,39.261,49.584
0.000139,39.073,49.82
0.00014,37.811,48.432
0.000141,35.31,45.319
0.000142,32.025,40.255
0.000143,27.248,34.25
0.000144,25.214,32.157
0.000145,28.381,35.886
0.000146,33.138,41.685
0.000147,36.6,45.794
0.000148,38.606,48.587
0.000149,39.987,49.917
0.00015,40.36,50.401
0.000151,39.676,49.057
0.000152,37.56,45.94
0.000153,33.647,41.001
0.000154,28.463,34.282
0.000155,24.183,29.617
0.000156,28.001,34.652
0.000157,34.289,41.615
0.000158,39.139,47.675
0.000159,42.732,51.869
0.00016,43.405,52.901
0.000161,41.705,51.203
0.000162,39.239,46.978
0.000163,35.345,41.334
0.000164,31.538,35.591
0.000165,27.841,31.533
0.000166,27.533,32.464
0.000167,31.745,37.393
0.000168,35.488,41.899
0.000169,38.127,45.562
0.00017,39.442,47.635
0.000171,39.701,48.198
0.000172,37.481,45.633
0.000173,34.317,41.379
0.000174,30.625,36.007
0.000175,26.765,31.922
0.000176,28.125,32.785
0.000177,32.68,38.759
0.000178,38.134,44.733
0.000179,41.458,48.996
0.00018,42.072,49.913
0.000181,40.537,49.259
0.000182,38.017,45.74
0.000183,34.177,40.397
0.000184,28.719,33.218
0.000185,25.666,29.814
0.000186,29.817,34.771
0.000187,34.454,40.153
0.000188,37.844,44.409
0.000189,40.186,47.924
0.00019,41.824,49.644
0.000191,41.46,49.597
0.000192,39.452,47.521
0.000193,36.209,43.248
0.000194,31.363,36.48
0.000195,25.412,29.568
0.000196,26.994,31.55
0.000197,34.088,38.734
0.000198,38.038,44.624
0.000199,41.382,48.854
0.0002,43.161,50.976
